Cd_E20_2,,
Wavelength (nm),Intensity (a.u.),
510,1000,
511.0599976,1000,
511.9599915,638.303894,
513.0300293,254.6696014,
513.9299927,146.5265656,
515,120.0193176,
516.0599976,120.2851334,
516.960022,127.2954178,
518.0300293,131.2725983,
518.9299927,139.3136597,
520,140.7550354,
521.039978,145.645752,
521.9400024,151.4290619,
522.9799805,154.773941,
524.0200195,160.8627014,
525.0700073,163.6357574,
525.9699707,167.6102753,
527.0100098,169.0999298,
528.0499878,169.6935425,
528.9500122,170.3704834,
530,169.9022827,
531.0200195,167.2630005,
532.0499878,165.8384705,
532.9400024,164.0750885,
533.9699707,162.2212067,
535,157.270752,
536.0200195,156.9262848,
537.0499878,149.5580902,
537.9400024,147.9781189,
538.9699707,143.5193939,
540,140.667099,
541.039978,136.6730499,
541.9400024,133.0211487,
542.9799805,129.0071411,
544.0200195,124.6881332,
545.0700073,119.3954773,
545.9699707,115.8193665,
547.0100098,111.2408676,
548.0499878,107.0305939,
548.9500122,107.4762955,
550,101.1156998,
551.039978,96.02376556,
551.9400024,92.70231628,
552.9799805,88.90798187,
554.0200195,89.43789673,
555.0700073,84.10187531,
555.9699707,82.06427765,
557.0100098,79.63930511,
558.0499878,77.00987244,
558.9500122,73.65023804,
560,69.94600677,
561.0200195,67.77232361,
562.0499878,65.73683167,
562.9400024,64.26673889,
563.9699707,62.03566742,
565,59.59214783,
566.0200195,59.35043716,
567.0499878,56.44481277,
567.9400024,55.57387543,
568.9699707,53.92792511,
570,51.10237503,
571.0200195,51.10354996,
572.0499878,48.34246063,
572.9400024,48.22548676,
573.9699707,46.13196564,
575,43.89608002,
576.0200195,42.08193588,
577.0499878,41.4794693,
577.9400024,39.54930115,
578.9699707,38.04612732,
580,36.98694611,
581.0200195,34.02053452,
582.0499878,33.80971909,
582.9400024,33.54427338,
583.9699707,31.55490685,
585,31.04138565,
586.0200195,30.48413086,
587.0499878,28.57636642,
587.9400024,27.87807655,
588.9699707,26.17123795,
590,25.27567482,
591.0200195,25.07106972,
592.0499878,23.20664024,
592.9400024,22.21521759,
593.9699707,21.80906487,
595,20.77978897,
596.0200195,20.46372986,
597.0499878,19.93832397,
597.9400024,18.73226738,
598.9699707,18.87007523,
600,17.81583405,

Cd_E20_2,
Cd_E20_2
Collection Time: 3/12/2018 1:53:07 PM
Operator Name  :
