CG_E0,,CG_E0,,CG_E5,,CG_10,,CG_20,,CG_E21\,,CG_E30,,CG_E31,,CG1w,,CG1wkb,,BC_E0_0,,BC_E0_1,,C0_E0_0,,C0_E0_1,,C0_E0_3,,Ca_E0_0,,Ca_E0_1,,Ca_E0_2,,Ca_E0_3,,Ca_E0_4,,Ca_E0_5,,Cb_E0_0,,Cb_E0_1,,Cb_E0_2,,Cc_E0_0,,BC_E5_0,,C0_E5_0,,C0_E5_1,,C0_E5_2,,Ca_E10_0,,Ca_E10_1,,Ca_E10_2,,Cb_E10_0,,Cb_E10_1,,Cb_E10_2,,Cc_E10_0,,Cc_E10_1,,Cc_E10_2,,Ca_E20_0,,Ca_E20_1,,Ca_E20_2,,Cb_E20_0,,Cb_E20_1,,Cb_E20_2,,Cd_E20_0,,Cd_E20_1,,Cd_E20_2,,Ce_E20_0,,Ce_E20_1,,Ce_E20_2,,BC_E20_0,,C0_E20_0,,C0_E20_1,,C0_E20_2,,Ca_E60_0,,Ca_E60_1,,Ca_E60_2,,Cd_E60_0,,Cd_E60_1,,Cd_E60_2,,Ca_E60_Ba_0,,Ca_E60_Ba_1,,Ca_E60_Ba_2,,Cb_E60_Ba_0,,Cb_E60_Ba_1,,Cd_E60_Ba_0,,Cd_E60_Ba_1,,Cd_E60_Ba_2,,
Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),
583.9699707,78.36263275,583.9699707,79.07563782,583.9699707,75.8237915,583.9699707,73.08615112,583.9699707,173.3179779,583.9699707,171.7557373,583.9699707,69.16074371,583.9699707,69.49757385,583.9699707,2.331415653,583.9699707,2.488732338,583.9699707,2.021183014,583.9699707,2.120936871,583.9699707,50.55891418,583.9699707,50.09441757,583.9699707,49.58699036,583.9699707,45.4493866,583.9699707,46.56277084,583.9699707,46.39443588,583.9699707,47.96474838,583.9699707,48.61890411,583.9699707,49.47570419,583.9699707,48.81957626,583.9699707,47.71311188,583.9699707,50.12030792,583.9699707,48.17821503,583.9699707,2.263553381,583.9699707,48.07509232,583.9699707,49.33954239,583.9699707,47.88445282,583.9699707,29.96175003,583.9699707,29.69920921,583.9699707,30.18298912,583.9699707,4.806431293,583.9699707,5.071979046,583.9699707,4.562654495,583.9699707,47.9263649,583.9699707,47.31993103,583.9699707,46.44706726,583.9699707,16.90419388,583.9699707,16.88487816,583.9699707,17.14657021,583.9699707,2.221051455,583.9699707,2.176382065,583.9699707,2.305548429,583.9699707,33.14439392,583.9699707,32.16822433,583.9699707,31.55490685,583.9699707,53.47626877,583.9699707,51.66916275,583.9699707,52.93096542,583.9699707,2.127435207,583.9699707,43.73693848,583.9699707,43.44798279,583.9699707,41.37572098,583.9699707,12.57215881,583.9699707,12.99009609,583.9699707,12.33879662,583.9699707,26.37686729,583.9699707,25.35142517,583.9699707,25.70714378,583.9699707,27.51924515,583.9699707,27.19045639,583.9699707,27.18868065,583.9699707,6.143005371,583.9699707,5.764688969,583.9699707,29.28455544,583.9699707,29.54041672,583.9699707,30.52163696,
585,76.48036957,585,75.78452301,585,72.95973206,585,70.75514221,585,168.6265411,585,168.407196,585,66.73500824,585,67.74563599,585,2.221565008,585,2.295581102,585,2.076828003,585,2.166147947,585,48.58909607,585,49.09249878,585,47.43128586,585,43.40955353,585,44.26406097,585,44.20917511,585,47.02549744,585,46.07368088,585,46.00446701,585,44.93037796,585,45.29389191,585,45.49405289,585,44.82325745,585,2.076094389,585,46.29638672,585,45.28643417,585,45.80084991,585,28.14191437,585,28.0464859,585,28.13263702,585,4.830261707,585,4.403203964,585,4.64739275,585,44.9850235,585,44.67146683,585,44.48155212,585,17.08896446,585,16.82409096,585,16.04147911,585,2.082539558,585,2.032402515,585,1.970627069,585,31.08262825,585,30.30511475,585,31.04138565,585,50.01779556,585,50.64654922,585,49.87286377,585,1.988373876,585,40.20145035,585,40.02107239,585,40.48995972,585,11.96584988,585,11.60123158,585,11.95697212,585,24.00973129,585,24.59158134,585,24.60626221,585,25.80302429,585,26.25265121,585,26.04096794,585,5.780014515,585,5.697267056,585,28.66147041,585,29.65203667,585,28.51987648,
586.0200195,73.87541962,586.0200195,73.72605896,586.0200195,70.23477173,586.0200195,70.24846649,586.0200195,159.6162872,586.0200195,161.8825226,586.0200195,64.81820679,586.0200195,64.97019958,586.0200195,2.465624332,586.0200195,2.286489248,586.0200195,2.000157118,586.0200195,2.126142979,586.0200195,47.52263641,586.0200195,46.82182693,586.0200195,46.03980637,586.0200195,42.8287468,586.0200195,42.55187988,586.0200195,41.52688599,586.0200195,45.30654526,586.0200195,45.17938232,586.0200195,46.29256058,586.0200195,44.43650436,586.0200195,45.26060867,586.0200195,46.02706528,586.0200195,43.84095383,586.0200195,2.146602154,586.0200195,44.50229645,586.0200195,44.36351013,586.0200195,44.70751572,586.0200195,26.85658073,586.0200195,27.64356613,586.0200195,27.95558357,586.0200195,4.466809273,586.0200195,4.716582775,586.0200195,4.268334389,586.0200195,43.96403503,586.0200195,43.44942093,586.0200195,44.13828659,586.0200195,16.39470863,586.0200195,16.49418831,586.0200195,15.99154472,586.0200195,2.002852201,586.0200195,1.928952336,586.0200195,2.023223162,586.0200195,30.93489647,586.0200195,30.52914238,586.0200195,30.48413086,586.0200195,48.20079041,586.0200195,48.60223389,586.0200195,49.59084702,586.0200195,2.083253384,586.0200195,39.79512024,586.0200195,39.471138,586.0200195,38.56851578,586.0200195,11.67318058,586.0200195,11.21405602,586.0200195,11.26545715,586.0200195,23.58076859,586.0200195,23.4665699,586.0200195,23.60516548,586.0200195,23.90345001,586.0200195,25.25304413,586.0200195,24.9316349,586.0200195,5.831016541,586.0200195,5.712094307,586.0200195,27.1172924,586.0200195,27.6007576,586.0200195,28.32985497,
587.0499878,69.37836456,587.0499878,70.88745117,587.0499878,70.05356598,587.0499878,64.28261566,587.0499878,158.2839203,587.0499878,156.4297333,587.0499878,61.52322769,587.0499878,61.77837753,587.0499878,2.060614347,587.0499878,2.236682892,587.0499878,2.054621935,587.0499878,2.069217205,587.0499878,44.4343338,587.0499878,45.03347015,587.0499878,44.56744766,587.0499878,40.42036057,587.0499878,42.06839371,587.0499878,41.28394318,587.0499878,43.50828171,587.0499878,42.917202,587.0499878,42.87090683,587.0499878,42.98908615,587.0499878,43.15596771,587.0499878,42.80014038,587.0499878,41.79666901,587.0499878,2.116376877,587.0499878,43.11474228,587.0499878,42.38283157,587.0499878,41.92346954,587.0499878,26.21739388,587.0499878,27.41783905,587.0499878,26.50626755,587.0499878,4.539722919,587.0499878,4.582183361,587.0499878,4.353975296,587.0499878,41.64022446,587.0499878,42.11467361,587.0499878,41.27086258,587.0499878,15.35393429,587.0499878,15.36768246,587.0499878,15.45812702,587.0499878,1.834283829,587.0499878,2.266427994,587.0499878,1.866206646,587.0499878,28.95191193,587.0499878,28.30779839,587.0499878,28.57636642,587.0499878,46.77751923,587.0499878,46.61877441,587.0499878,45.57492065,587.0499878,2.031560898,587.0499878,38.52243042,587.0499878,37.9593544,587.0499878,38.71238327,587.0499878,11.47911739,587.0499878,11.01045704,587.0499878,10.99858284,587.0499878,22.8079834,587.0499878,22.46020508,587.0499878,22.74155617,587.0499878,24.47735214,587.0499878,24.29872131,587.0499878,23.58830833,587.0499878,5.613981247,587.0499878,5.271775246,587.0499878,26.57762337,587.0499878,26.37535667,587.0499878,27.15398788,
587.9400024,67.39974976,587.9400024,68.31364441,587.9400024,64.69081879,587.9400024,65.06765747,587.9400024,153.4231873,587.9400024,152.2378693,587.9400024,60.66162491,587.9400024,59.57546997,587.9400024,2.519989252,587.9400024,2.485028267,587.9400024,1.797718644,587.9400024,1.924837112,587.9400024,44.58594131,587.9400024,43.37473297,587.9400024,43.17657089,587.9400024,40.10374451,587.9400024,39.93599319,587.9400024,39.04309845,587.9400024,42.08407974,587.9400024,42.57477951,587.9400024,42.60635376,587.9400024,41.29273605,587.9400024,42.07384491,587.9400024,40.81478119,587.9400024,40.31787491,587.9400024,1.826672316,587.9400024,42.39979935,587.9400024,40.7604866,587.9400024,41.2550087,587.9400024,27.08170509,587.9400024,26.23493004,587.9400024,24.73141861,587.9400024,4.218906403,587.9400024,3.992492914,587.9400024,4.080240726,587.9400024,40.25609589,587.9400024,39.99658203,587.9400024,40.93553543,587.9400024,15.5994997,587.9400024,14.9351244,587.9400024,14.14478779,587.9400024,1.733177543,587.9400024,1.567585349,587.9400024,2.057861805,587.9400024,27.96046829,587.9400024,27.81377411,587.9400024,27.87807655,587.9400024,45.58117676,587.9400024,44.32712936,587.9400024,45.4637413,587.9400024,1.982286811,587.9400024,37.36021042,587.9400024,37.04026031,587.9400024,37.40551376,587.9400024,10.43558979,587.9400024,10.61582947,587.9400024,10.70919228,587.9400024,22.39206505,587.9400024,22.06040764,587.9400024,22.47719574,587.9400024,23.65566444,587.9400024,23.61829758,587.9400024,23.31331635,587.9400024,5.182601929,587.9400024,5.36928606,587.9400024,26.11696243,587.9400024,26.34491348,587.9400024,25.51211166,
588.9699707,65.56690979,588.9699707,65.22021484,588.9699707,62.20619583,588.9699707,63.00894928,588.9699707,146.7978058,588.9699707,144.6669617,588.9699707,59.33574295,588.9699707,57.41395187,588.9699707,2.18601203,588.9699707,2.358103752,588.9699707,2.103421926,588.9699707,1.785477281,588.9699707,42.33678055,588.9699707,41.11791611,588.9699707,41.49201965,588.9699707,37.9408226,588.9699707,37.73974228,588.9699707,38.99761963,588.9699707,39.28530884,588.9699707,41.32995605,588.9699707,40.99168015,588.9699707,39.96856689,588.9699707,40.04854202,588.9699707,40.72642517,588.9699707,39.55361176,588.9699707,2.157854795,588.9699707,39.12730789,588.9699707,40.53666687,588.9699707,39.82478714,588.9699707,24.5533905,588.9699707,24.74437141,588.9699707,24.82613945,588.9699707,4.268587589,588.9699707,3.975685596,588.9699707,4.055939198,588.9699707,39.39011002,588.9699707,39.1582756,588.9699707,38.85163879,588.9699707,14.56336117,588.9699707,13.92488003,588.9699707,14.47386742,588.9699707,1.824266434,588.9699707,1.750828505,588.9699707,1.634709716,588.9699707,26.66870308,588.9699707,26.75260544,588.9699707,26.17123795,588.9699707,43.17998886,588.9699707,42.44260406,588.9699707,42.57128906,588.9699707,1.958416104,588.9699707,35.09189606,588.9699707,35.65070343,588.9699707,35.65533066,588.9699707,10.04957294,588.9699707,10.28025341,588.9699707,10.02946663,588.9699707,20.93791008,588.9699707,21.28309441,588.9699707,20.70224571,588.9699707,22.38943863,588.9699707,22.40979958,588.9699707,22.37777138,588.9699707,4.905083656,588.9699707,4.878822803,588.9699707,25.4724369,588.9699707,24.23954201,588.9699707,24.81801796,
590,62.64473343,590,63.73064804,590,61.2213707,590,59.21125412,590,141.4988251,590,141.2134705,590,56.28619003,590,56.02721024,590,1.856964231,590,2.133845568,590,1.903256536,590,1.808782458,590,40.68682861,590,40.66688919,590,40.25436783,590,35.84698868,590,36.04714584,590,36.41883469,590,39.23905945,590,38.26234055,590,39.27763367,590,37.42943192,590,38.02896118,590,38.93143082,590,38.61019516,590,1.906962395,590,38.13420486,590,37.75762177,590,38.59119797,590,22.88125992,590,23.59508514,590,23.34662437,590,3.991617918,590,3.923308134,590,3.86275053,590,37.00092316,590,37.35710144,590,37.01251221,590,14.78061581,590,13.95294952,590,13.74694061,590,1.870426893,590,1.891746044,590,1.784176826,590,25.60850143,590,24.90353203,590,25.27567482,590,40.61531067,590,41.29358673,590,42.0581665,590,1.964386106,590,34.9186821,590,33.65948486,590,33.46065903,590,9.653017044,590,9.657138824,590,9.318289757,590,20.44964027,590,20.18251801,590,19.5232296,590,21.59596634,590,22.20491791,590,21.16887093,590,5.096209526,590,4.728280544,590,24.33030319,590,23.82142639,590,24.34764671,
591.0200195,61.73931122,591.0200195,60.49740219,591.0200195,58.64943314,591.0200195,55.80433655,591.0200195,135.5771179,591.0200195,137.0184784,591.0200195,53.23652267,591.0200195,52.05326843,591.0200195,2.139991045,591.0200195,2.113433361,591.0200195,1.765378952,591.0200195,1.895118952,591.0200195,39.58774948,591.0200195,38.10614395,591.0200195,39.42974091,591.0200195,35.24951553,591.0200195,35.05293655,591.0200195,35.85953903,591.0200195,38.52125549,591.0200195,36.77855682,591.0200195,37.42365265,591.0200195,36.3651123,591.0200195,36.46010208,591.0200195,37.07598114,591.0200195,35.45450211,591.0200195,1.885020971,591.0200195,37.06839752,591.0200195,35.95335007,591.0200195,36.69720459,591.0200195,22.12893677,591.0200195,22.94984627,591.0200195,22.79833984,591.0200195,3.936676264,591.0200195,3.671503544,591.0200195,3.645332575,591.0200195,36.16857147,591.0200195,35.8365593,591.0200195,34.90216827,591.0200195,14.01615524,591.0200195,13.23904324,591.0200195,12.6209631,591.0200195,1.699191928,591.0200195,1.642900944,591.0200195,1.694661498,591.0200195,24.99008942,591.0200195,23.41743088,591.0200195,25.07106972,591.0200195,38.86883545,591.0200195,40.57668686,591.0200195,39.78423691,591.0200195,1.837919712,591.0200195,32.4233551,591.0200195,32.66848373,591.0200195,32.72358322,591.0200195,9.655267715,591.0200195,9.071186066,591.0200195,9.067974091,591.0200195,19.40338898,591.0200195,18.70542908,591.0200195,19.82720947,591.0200195,20.61366844,591.0200195,20.67757988,591.0200195,20.88830566,591.0200195,4.329517365,591.0200195,4.453888416,591.0200195,23.46161461,591.0200195,22.76879501,591.0200195,23.14304924,
592.0499878,59.45011902,592.0499878,57.77430725,592.0499878,55.00146866,592.0499878,55.20360947,592.0499878,130.648941,592.0499878,130.8182678,592.0499878,52.17456055,592.0499878,51.22127151,592.0499878,2.199547291,592.0499878,2.082463741,592.0499878,1.868993878,592.0499878,1.897020936,592.0499878,37.45075226,592.0499878,35.88466263,592.0499878,37.21075821,592.0499878,33.09522629,592.0499878,35.00822449,592.0499878,33.99846268,592.0499878,36.79685593,592.0499878,35.51932526,592.0499878,35.71285248,592.0499878,35.13910675,592.0499878,34.52983475,592.0499878,35.27099991,592.0499878,34.95978546,592.0499878,2.096699953,592.0499878,35.16394424,592.0499878,35.44682312,592.0499878,35.98827744,592.0499878,21.10569,592.0499878,22.20292091,592.0499878,22.08657074,592.0499878,3.571145773,592.0499878,3.703986406,592.0499878,3.386468649,592.0499878,34.76886749,592.0499878,35.07188416,592.0499878,33.99514008,592.0499878,13.32838058,592.0499878,13.48024082,592.0499878,12.75328922,592.0499878,1.870106101,592.0499878,1.583407283,592.0499878,1.911683083,592.0499878,23.70334435,592.0499878,23.39833641,592.0499878,23.20664024,592.0499878,39.14704895,592.0499878,38.64569855,592.0499878,38.24924088,592.0499878,1.939494371,592.0499878,30.71358299,592.0499878,31.27975845,592.0499878,30.81873512,592.0499878,8.828638077,592.0499878,9.324671745,592.0499878,9.558955193,592.0499878,19.18597412,592.0499878,18.89053726,592.0499878,18.84225464,592.0499878,18.73922157,592.0499878,18.87533379,592.0499878,20.01803398,592.0499878,4.71242094,592.0499878,4.382207394,592.0499878,21.54246712,592.0499878,22.36054039,592.0499878,22.25926781,
592.9400024,56.1453743,592.9400024,56.07954407,592.9400024,55.3337822,592.9400024,53.08568954,592.9400024,126.9829407,592.9400024,129.4619904,592.9400024,50.56900024,592.9400024,50.62410355,592.9400024,1.900114894,592.9400024,2.009041786,592.9400024,1.785857201,592.9400024,2.074520111,592.9400024,35.11940002,592.9400024,35.46933365,592.9400024,35.93393707,592.9400024,32.76099014,592.9400024,33.46003342,592.9400024,33.00170135,592.9400024,35.90730286,592.9400024,35.79085541,592.9400024,35.04342651,592.9400024,34.30618286,592.9400024,35.19831467,592.9400024,35.02135849,592.9400024,33.05718231,592.9400024,1.780979156,592.9400024,34.08729935,592.9400024,33.17888641,592.9400024,34.51514816,592.9400024,20.48186111,592.9400024,21.05569839,592.9400024,21.49242783,592.9400024,3.443448305,592.9400024,3.888267756,592.9400024,3.607356071,592.9400024,34.20526123,592.9400024,33.54297256,592.9400024,34.04328537,592.9400024,12.04966354,592.9400024,12.34886646,592.9400024,12.40811253,592.9400024,1.499569058,592.9400024,1.731118798,592.9400024,1.632699966,592.9400024,22.24449158,592.9400024,23.46442413,592.9400024,22.21521759,592.9400024,37.79279327,592.9400024,37.11698914,592.9400024,36.24386597,592.9400024,1.746924996,592.9400024,30.58613205,592.9400024,30.45799065,592.9400024,30.46144867,592.9400024,9.368600845,592.9400024,8.740956306,592.9400024,9.257712364,592.9400024,18.10346413,592.9400024,18.04262543,592.9400024,18.26267052,592.9400024,18.86390305,592.9400024,19.27707291,592.9400024,18.74503899,592.9400024,4.590183258,592.9400024,4.351903915,592.9400024,21.90585518,592.9400024,21.71878242,592.9400024,21.00173569,
593.9699707,54.37887573,593.9699707,53.51779938,593.9699707,53.40057373,593.9699707,51.13808441,593.9699707,123.2243881,593.9699707,124.7587814,593.9699707,48.28676605,593.9699707,47.80295181,593.9699707,2.007543564,593.9699707,1.94421649,593.9699707,2.08569026,593.9699707,1.712720394,593.9699707,34.80691528,593.9699707,34.57194901,593.9699707,34.60821915,593.9699707,31.52067947,593.9699707,31.90420532,593.9699707,32.00183868,593.9699707,34.39715958,593.9699707,33.65885925,593.9699707,33.69882584,593.9699707,33.49586868,593.9699707,33.242836,593.9699707,33.02867508,593.9699707,33.71371841,593.9699707,2.202253819,593.9699707,32.69678497,593.9699707,33.70977402,593.9699707,33.23921204,593.9699707,20.47838211,593.9699707,20.62664604,593.9699707,19.83527756,593.9699707,3.422766209,593.9699707,3.400007248,593.9699707,3.293612003,593.9699707,33.72548294,593.9699707,32.00505447,593.9699707,32.73839951,593.9699707,12.80174541,593.9699707,12.33297348,593.9699707,12.33306885,593.9699707,1.669798017,593.9699707,1.401592612,593.9699707,1.298291326,593.9699707,21.79032135,593.9699707,22.64225388,593.9699707,21.80906487,593.9699707,35.51818466,593.9699707,36.1170845,593.9699707,36.01107407,593.9699707,2.067916632,593.9699707,29.23690605,593.9699707,29.99932671,593.9699707,28.89163589,593.9699707,9.002213478,593.9699707,8.776456833,593.9699707,8.954068184,593.9699707,17.78934288,593.9699707,17.80717468,593.9699707,17.30048752,593.9699707,18.92857552,593.9699707,18.72397995,593.9699707,18.0221386,593.9699707,4.262355804,593.9699707,4.410434723,593.9699707,20.46988297,593.9699707,20.95875359,593.9699707,21.03812981,
595,52.63562012,595,53.21680832,595,49.70267868,595,49.1542511,595,118.741272,595,120.3808365,595,46.88627625,595,46.47024918,595,2.007360935,595,2.111330271,595,1.922323465,595,2.005735397,595,33.4266777,595,33.13673401,595,33.4748764,595,30.90757179,595,30.26240158,595,29.73871613,595,32.26191711,595,33.1796875,595,32.21011353,595,32.18229675,595,32.579216,595,31.96743584,595,31.44342804,595,2.274822235,595,32.57377625,595,32.76953506,595,31.02262688,595,19.76494217,595,20.11864662,595,19.42207146,595,3.031203747,595,3.288722038,595,3.514569759,595,31.50005341,595,30.1805172,595,31.31082344,595,11.77201653,595,12.14748859,595,12.04760838,595,1.554782629,595,1.322796226,595,1.375499368,595,21.47371483,595,20.24599457,595,20.77978897,595,35.66241837,595,33.53029633,595,34.69538879,595,1.955635428,595,26.79051971,595,28.02646637,595,28.3128643,595,8.967316628,595,8.59571743,595,8.36930275,595,16.76383781,595,16.37421417,595,16.94103241,595,17.92453003,595,18.29213524,595,18.45835686,595,4.241559982,595,4.023329258,595,19.91578865,595,19.92045212,595,19.79844856,
596.0200195,50.26153946,596.0200195,50.7194252,596.0200195,49.21498108,596.0200195,47.58195877,596.0200195,116.2083282,596.0200195,116.6762619,596.0200195,46.13472748,596.0200195,44.3972435,596.0200195,1.734531879,596.0200195,1.691552401,596.0200195,2.270663023,596.0200195,2.17656064,596.0200195,32.01397324,596.0200195,31.20811462,596.0200195,32.38889694,596.0200195,29.2206955,596.0200195,30.24971008,596.0200195,29.09571075,596.0200195,31.17976189,596.0200195,31.16491699,596.0200195,30.8000164,596.0200195,30.23771858,596.0200195,30.01275063,596.0200195,30.92370033,596.0200195,30.64248466,596.0200195,2.159719706,596.0200195,30.42020607,596.0200195,30.52747154,596.0200195,30.87236023,596.0200195,19.51280403,596.0200195,19.00126266,596.0200195,19.36294556,596.0200195,2.913838387,596.0200195,3.087122202,596.0200195,3.165990353,596.0200195,30.28638458,596.0200195,29.91369057,596.0200195,29.64628792,596.0200195,11.3856535,596.0200195,10.9883461,596.0200195,11.968009,596.0200195,1.500890136,596.0200195,1.434372663,596.0200195,1.441143394,596.0200195,20.19605637,596.0200195,21.07430267,596.0200195,20.46372986,596.0200195,32.75662613,596.0200195,33.10590744,596.0200195,33.14580536,596.0200195,2.122546196,596.0200195,27.25409317,596.0200195,27.84399414,596.0200195,27.5730629,596.0200195,7.911463261,596.0200195,8.636746407,596.0200195,7.802362919,596.0200195,15.29075718,596.0200195,16.62001228,596.0200195,16.70083046,596.0200195,17.7485714,596.0200195,17.00726128,596.0200195,17.25141716,596.0200195,3.694876909,596.0200195,3.68162775,596.0200195,19.795681,596.0200195,18.80054855,596.0200195,18.36332703,
597.0499878,48.95519257,597.0499878,48.22667694,597.0499878,46.46022034,597.0499878,46.0175209,597.0499878,112.0052719,597.0499878,112.5167618,597.0499878,42.83558273,597.0499878,43.26368332,597.0499878,1.726760507,597.0499878,1.775380373,597.0499878,1.842560053,597.0499878,2.145958424,597.0499878,30.73955536,597.0499878,30.99963379,597.0499878,31.44494438,597.0499878,27.65804672,597.0499878,28.2636795,597.0499878,27.95435333,597.0499878,29.56043434,597.0499878,30.49217033,597.0499878,30.13686371,597.0499878,29.28505325,597.0499878,30.1149559,597.0499878,29.47521591,597.0499878,29.25675011,597.0499878,2.133320093,597.0499878,29.35832405,597.0499878,28.46236229,597.0499878,29.22810364,597.0499878,18.88128471,597.0499878,18.72202873,597.0499878,18.83304214,597.0499878,2.999850035,597.0499878,3.015267372,597.0499878,2.843249083,597.0499878,27.87741852,597.0499878,28.23446465,597.0499878,28.42610741,597.0499878,10.86908054,597.0499878,11.29130363,597.0499878,10.91536999,597.0499878,1.496451378,597.0499878,1.568512917,597.0499878,1.414046884,597.0499878,19.57305527,597.0499878,19.35732841,597.0499878,19.93832397,597.0499878,31.69211006,597.0499878,31.35072136,597.0499878,31.67717171,597.0499878,1.928048253,597.0499878,26.51151466,597.0499878,27.2646122,597.0499878,25.7290287,597.0499878,7.731092453,597.0499878,7.569207191,597.0499878,7.451414585,597.0499878,16.22119713,597.0499878,15.72261333,597.0499878,15.71545982,597.0499878,16.52688789,597.0499878,16.15458107,597.0499878,16.48922729,597.0499878,3.916058302,597.0499878,3.634265423,597.0499878,18.24919319,597.0499878,17.99168777,597.0499878,17.79072952,
597.9400024,46.79372787,597.9400024,46.28380203,597.9400024,45.33612061,597.9400024,43.55252075,597.9400024,107.620224,597.9400024,109.243988,597.9400024,41.8878212,597.9400024,42.32257843,597.9400024,1.672560215,597.9400024,1.791917205,597.9400024,2.067159891,597.9400024,2.107396364,597.9400024,29.46903229,597.9400024,29.75351143,597.9400024,30.27462769,597.9400024,26.28593445,597.9400024,27.23580933,597.9400024,26.37423706,597.9400024,29.57980728,597.9400024,29.2982235,597.9400024,28.87443924,597.9400024,28.74969482,597.9400024,28.47126579,597.9400024,28.3696022,597.9400024,28.85183716,597.9400024,1.954472661,597.9400024,28.52691269,597.9400024,29.56572533,597.9400024,28.3706646,597.9400024,18.22636604,597.9400024,17.6005497,597.9400024,17.93208313,597.9400024,2.545811415,597.9400024,2.935161352,597.9400024,2.815149546,597.9400024,28.39459229,597.9400024,28.19661331,597.9400024,27.63619041,597.9400024,10.10351563,597.9400024,10.39798164,597.9400024,10.63000679,597.9400024,1.315075278,597.9400024,1.420943856,597.9400024,1.295567274,597.9400024,18.75462532,597.9400024,19.09096527,597.9400024,18.73226738,597.9400024,31.18692017,597.9400024,30.82593918,597.9400024,31.32054901,597.9400024,1.991552591,597.9400024,25.16181564,597.9400024,25.64701843,597.9400024,24.92709923,597.9400024,7.427836418,597.9400024,7.556856155,597.9400024,7.191242695,597.9400024,15.05454254,597.9400024,15.58573055,597.9400024,15.24330139,597.9400024,16.20011139,597.9400024,16.07928467,597.9400024,15.94775391,597.9400024,3.896482706,597.9400024,3.956317902,597.9400024,17.31609154,597.9400024,18.72197151,597.9400024,17.90798759,
