Ca_E60_Ba_0,,
Wavelength (nm),Intensity (a.u.),
510,1000,
511.0599976,1000,
511.9599915,796.6002808,
513.0300293,290.640625,
513.9299927,146.109787,
515,108.8542938,
516.0599976,105.1739807,
516.960022,110.0317993,
518.0300293,115.9412537,
518.9299927,118.5339508,
520,123.400238,
521.039978,126.8124847,
521.9400024,128.3377533,
522.9799805,132.2003174,
524.0200195,136.9024658,
525.0700073,141.1060333,
525.9699707,142.4159698,
527.0100098,145.5327454,
528.0499878,145.9559174,
528.9500122,144.5301666,
530,145.8559265,
531.0200195,142.6142731,
532.0499878,141.4603882,
532.9400024,139.95961,
533.9699707,135.9251709,
535,133.1253662,
536.0200195,130.5643616,
537.0499878,128.4743195,
537.9400024,125.8856964,
538.9699707,121.3973846,
540,118.1532593,
541.039978,115.6036606,
541.9400024,112.4730072,
542.9799805,106.1109009,
544.0200195,104.607254,
545.0700073,101.2835388,
545.9699707,98.31163788,
547.0100098,95.75834656,
548.0499878,90.4603653,
548.9500122,89.02843475,
550,83.84137726,
551.039978,82.49977875,
551.9400024,79.02122498,
552.9799805,77.17019653,
554.0200195,73.59388733,
555.0700073,70.36778259,
555.9699707,67.95018005,
557.0100098,65.27351379,
558.0499878,64.57025146,
558.9500122,61.98816681,
560,58.48929596,
561.0200195,56.72713852,
562.0499878,57.07868958,
562.9400024,53.08657074,
563.9699707,53.21663666,
565,50.78094101,
566.0200195,48.54335403,
567.0499878,48.37384796,
567.9400024,45.41874695,
568.9699707,44.59470749,
570,43.26316833,
571.0200195,42.06674194,
572.0499878,40.44945526,
572.9400024,39.80730438,
573.9699707,38.2009964,
575,37.75671387,
576.0200195,36.18100739,
577.0499878,34.54441452,
577.9400024,32.85746384,
578.9699707,32.52252197,
580,32.17360687,
581.0200195,30.11457443,
582.0499878,29.23108673,
582.9400024,27.92008591,
583.9699707,27.51924515,
585,25.80302429,
586.0200195,23.90345001,
587.0499878,24.47735214,
587.9400024,23.65566444,
588.9699707,22.38943863,
590,21.59596634,
591.0200195,20.61366844,
592.0499878,18.73922157,
592.9400024,18.86390305,
593.9699707,18.92857552,
595,17.92453003,
596.0200195,17.7485714,
597.0499878,16.52688789,
597.9400024,16.20011139,
598.9699707,15.71234703,
600,15.53480721,

Ca_E60_Ba_0,
Ca_E60_Ba_0
Collection Time: 3/12/2018 3:13:47 PM
Operator Name  :
